R_Eatery_Name,R_Eatery_Old_Addr,R_Eatery_Addr,R_Eatery_Latitude,R_Eatery_Longtitude,R_Eatery_Score,R_Eatery_Views,R_Eatery_Preference,R_Eatery_Reviews,R_Eatery_Bookmarks
순두부엔짬뽕,제주특별자치도 제주시 외도일동 569-2,제주특별자치도 제주시 통물길 30,33.4894183,126.4348515,0,3,0,0,0
미래뷔페정식,제주특별자치도 서귀포시 토평동 2217,제주특별자치도 서귀포시 516로 200,33.2707807,126.585856,0,12,0,0,0
웰덤대게고로케 올레시장점,제주특별자치도 서귀포시 서귀동 275-37,제주특별자치도 서귀포시 중정로73번길 13,33.2492088,126.5639079,0,10,0,0,0
장인의집,제주특별자치도 제주시 애월읍 애월리 399-1,제주특별자치도 제주시 애월읍 애월로19길 31,33.4657644,126.326928,0,16,0,0,0
피즈,제주특별자치도 제주시 애월읍 애월리 2481-3,제주특별자치도 제주시 애월읍 애월로 29,33.4615296,126.3120811,0,10,0,0,0
제주스,제주특별자치도 제주시 일도일동 1479-1,제주특별자치도 제주시 동문로 4 1호,33.5128008,126.5269479,0,5,0,0,0
무거버거,제주특별자치도 제주시 조천읍 신흥리 15,제주특별자치도 제주시 조천읍 조함해안로 356,33.5488969,126.6550619,0,13,0,0,0
곤밥2,제주특별자치도 제주시 일도일동 1259-1,제주특별자치도 제주시 서부두남길 8,33.5149292,126.5277707,0,6,0,0,0
스시도모다찌 칠성점,제주특별자치도 제주시 일도일동 1465-4,제주특별자치도 제주시 관덕로13길 3,33.5134667,126.5258614,0,3,0,0,0
이스트포레스트,제주특별자치도 제주시 구좌읍 종달리 1027,제주특별자치도 제주시 구좌읍 종달로1길 26-1,33.491783,126.8980891,0,16,0,0,0
카페델문도,제주특별자치도 제주시 조천읍 함덕리 1008-1,제주특별자치도 제주시 조천읍 조함해안로 519-10,33.5437905,126.6688441,0,0,0,0,0
커피스케치,제주특별자치도 서귀포시 안덕면 사계리 116-6,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32,33.2333689,126.3133602,0,14,0,0,0
제주김만복 본점,제주특별자치도 제주시 오라삼동 2250-1,제주특별자치도 제주시 오라로 41,33.4970489,126.5087309,0,0,0,0,0
24시전주명가콩나물국밥,제주특별자치도 제주시 아라일동 2417-3,제주특별자치도 제주시 구산로 59,33.4848833,126.5408581,0,4,0,0,0
차이나 하우스,제주특별자치도 제주시 노형동 925,제주특별자치도 제주시 노연로 12,33.4852786,126.4814609,0,275,0,0,0
뱅인타코,제주특별자치도 서귀포시 대정읍 보성리 2405,제주특별자치도 서귀포시 대정읍 에듀시티로 74 상가동 101호,33.2616903,126.2723039,0,34,0,0,0
인쌩맥주 노형오거리점,제주특별자치도 제주시 노형동 1280-1,제주특별자치도 제주시 다랑곶1길 9 1층,33.4875826,126.478266,0,4,0,0,0
휴일로,제주특별자치도 서귀포시 안덕면 창천리 786,제주특별자치도 서귀포시 안덕면 난드르로 49-65,33.2322977,126.3663755,0,20,0,0,1
소소당양갱,제주특별자치도 서귀포시 안덕면 상천리 717-6,제주특별자치도 서귀포시 안덕면 신화역사로685번길 236,33.3248281,126.3785839,0,18,0,0,1
장수해장국,제주특별자치도 서귀포시 법환동 736,제주특별자치도 서귀포시 신서귀로51번길 11,33.2538047,126.5101469,0,5,0,0,0
잔물결,제주특별자치도 제주시 한림읍 금능리 1351-1,제주특별자치도 제주시 한림읍 금능길 58-1,33.3881255,126.2298026,0,10,0,0,0
해조네,제주특별자치도 서귀포시 안덕면 창천리 876-4,제주특별자치도 서귀포시 안덕면 대평감산로 12,33.2357856,126.3669704,0,25,0,0,2
더 콘테나,제주특별자치도 제주시 조천읍 와산리 851,제주특별자치도 제주시 조천읍 함와로 513,33.4986506,126.6789343,0,19,0,0,0
오백장군과 까마귀,제주특별자치도 서귀포시 하원동 산 1-1,제주특별자치도 서귀포시 영실로 495,33.3401998,126.4792115,0,6,0,0,0
다니쉬,제주특별자치도 제주시 조천읍 함덕리 1250,제주특별자치도 제주시 조천읍 함덕16길 56,33.5421218,126.6637469,0,5,0,0,0
부원뚝배기,제주특별자치도 제주시 한림읍 대림리 1221-6,제주특별자치도 제주시 한림읍 일주서로 5608,33.427461,126.2778256,0,15,0,0,0
파라토도스,제주특별자치도 제주시 한림읍 금능리 1426-3,제주특별자치도 제주시 한림읍 금능길 87,33.3892927,126.2323744,0,4,0,0,0
고씨네천지국수,제주특별자치도 서귀포시 서귀동 298-1,제주특별자치도 서귀포시 중앙로79번길 4,33.2517365,126.560833,0,26,0,0,0
벙커하우스,제주특별자치도 서귀포시 법환동 140,제주특별자치도 서귀포시 막숙포로41번길 66,33.2407416,126.5191516,0,13,0,0,0
서광리123,제주특별자치도 서귀포시 안덕면 서광리 122,제주특별자치도 서귀포시 안덕면 중산간서로 1769,33.2854409,126.3333737,0,9,0,0,0
병천한가네순대국밥,제주특별자치도 서귀포시 서호동 390,제주특별자치도 서귀포시 중산간동로 8359,33.2608881,126.5237204,0,3,0,0,0
참솔식당,제주특별자치도 제주시 애월읍 유수암리 1042-7,제주특별자치도 제주시 애월읍 유수암평화5길 21,33.423676,126.4062012,0,17,0,0,1
자매국수 본점,제주특별자치도 제주시 삼도이동 1167-1,제주특별자치도 제주시 탑동로11길 6,33.5168201,126.5169905,0,32,0,0,3
공단해장국,제주특별자치도 제주시 도남동 142-1,제주특별자치도 제주시 복지로 96,33.4882771,126.527925,0,8,0,0,0
돈사촌,제주특별자치도 제주시 삼도이동 835,제주특별자치도 제주시 서사로 7,33.5119174,126.5199295,0,16,0,0,0
돔베돈,제주특별자치도 제주시 건입동 1399-3,제주특별자치도 제주시 관덕로15길 25,33.5155635,126.526744,0,31,0,0,0
그때그집 함덕,제주특별자치도 제주시 조천읍 함덕리 1252-39,제주특별자치도 제주시 조천읍 조함해안로 486,33.5427051,126.66475,0,28,1,0,2
야시장맛통령,제주특별자치도 제주시 이도일동 1434,제주특별자치도 제주시 관덕로14길 16,33.511714,126.5260773,0,9,0,0,0
서유기마라탕,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 F005동 1층,33.3017501,126.3206458,0,29,0,0,0
제주오일장반점 제주신화월드점,제주특별자치도 서귀포시 안덕면 서광리 2489,제주특별자치도 서귀포시 안덕면 녹차분재로 217,33.2986918,126.289961,0,37,0,0,0
애월 우니담,제주특별자치도 제주시 애월읍 고내리 350,제주특별자치도 제주시 애월읍 고내로13길 107,33.4725865,126.3484506,0,51,0,0,1
제주신화월드 윤경양식당,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,0,34,0,0,0
중문수두리보말칼국수,제주특별자치도 서귀포시 중문동 2056-2,제주특별자치도 서귀포시 천제연로 192,33.2515765,126.4251078,4,67,1,1,1
용두암해녀촌,제주특별자치도 제주시 용담삼동 1034-41,제주특별자치도 제주시 용해로 11,33.5162976,126.5026305,0,105,0,0,0
비브레이브커피로스터스,제주특별자치도 서귀포시 서호동 1525-2,제주특별자치도 서귀포시 서호중앙로 85-13,33.2784399,126.5169922,0,13,0,0,0
부촌홍어,제주특별자치도 제주시 도남동 911-16,제주특별자치도 제주시 도남로6길 1,33.496337,126.5247239,0,33,0,0,0
칠돈가 별관,제주특별자치도 제주시 용담일동 189-3,제주특별자치도 제주시 남성로 43,33.5041319,126.5128129,0,28,0,0,1
고래라면 신화역사점,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,0,34,0,0,0
매일통닭,제주특별자치도 서귀포시 서귀동 277-12,제주특별자치도 서귀포시 중앙로54번길 35,33.2498865,126.5632605,0,43,0,0,0
맥파이탭룸,제주특별자치도 제주시 회천동 1309,제주특별자치도 제주시 동회천1길 23,33.5030785,126.6173924,0,0,0,0,0
면사무소,제주특별자치도 제주시 애월읍 신엄리 2791,제주특별자치도 제주시 애월읍 애월해안로 494,33.4783818,126.3570074,0,666,0,0,0
애월그때그집 본점,제주특별자치도 제주시 애월읍 애월리 407-6,제주특별자치도 제주시 애월읍 애월해안로 97,33.4663259,126.3243798,0,15,0,0,1
싱싱잇,제주특별자치도 제주시 한림읍 금능리 1282-1,제주특별자치도 제주시 한림읍 한림로 181,33.3864136,126.2273431,0,5,0,0,0
안녕협재씨,제주특별자치도 제주시 한림읍 협재리 1450-1,제주특별자치도 제주시 한림읍 협재1길 55,33.3989739,126.2454361,0,15,0,0,1
애월은혜전복,제주특별자치도 제주시 애월읍 애월리 2528,제주특별자치도 제주시 애월읍 애월로1길 24-3,33.4629304,126.3102157,0,37,0,0,0
토끼문,제주특별자치도 제주시 구좌읍 월정리 544,제주특별자치도 제주시 구좌읍 해맞이해안로 456,33.5559001,126.7955759,0,8,0,0,0
오현불백,제주특별자치도 제주시 일도이동 1028-32,제주특별자치도 제주시 성지로 58-2,33.5110174,126.5296752,0,5,0,0,0
예산가마솥장수촌설렁탕,제주특별자치도 제주시 아라일동 6036-2,제주특별자치도 제주시 구남동8길 53,33.4853898,126.5357927,0,1,0,0,0
뷰스트,제주특별자치도 서귀포시 안덕면 사계리 2147-2,제주특별자치도 서귀포시 안덕면 형제해안로 30,33.2278135,126.303557,0,4,0,0,0
수애기베이커리,제주특별자치도 서귀포시 대정읍 동일리 3132,제주특별자치도 서귀포시 대정읍 동일하모로98번길 48-59,33.2232998,126.2443311,0,0,0,0,0
그랜드 키친,제주특별자치도 제주시 노형동 925,제주특별자치도 제주시 노연로 12,33.4852786,126.4814609,0,623,0,0,0
하늘창고,제주특별자치도 제주시 조천읍 선흘리 1265-4,제주특별자치도 제주시 조천읍 중산간동로 1301,33.510053,126.7064461,0,303,0,0,0
카페 라라라,제주특별자치도 제주시 구좌읍 세화리 1498-3,제주특별자치도 제주시 구좌읍 해맞이해안로 1430,33.5248808,126.8580469,0,5,0,0,0
온오프,제주특별자치도 제주시 우도면 연평리 690,제주특별자치도 제주시 우도면 우도해안길 876,33.5129211,126.9615353,0,16,0,0,0
만월당,제주특별자치도 제주시 구좌읍 월정리 591-1,제주특별자치도 제주시 구좌읍 월정1길 56,33.5561414,126.7930377,0,22,0,0,0
델리,제주특별자치도 제주시 노형동 925,제주특별자치도 제주시 노연로 12,33.4852786,126.4814609,0,487,0,0,0
동해미락,제주특별자치도 서귀포시 서귀동 72-1,제주특별자치도 서귀포시 칠십리로 133,33.2436722,126.5683032,5,907,7,1,5
더클리프,제주특별자치도 서귀포시 색달동 2950-17,제주특별자치도 서귀포시 중문관광로 154-17,33.2814107,126.4111118,0,16,0,0,0
춘심이네 본점,제주특별자치도 서귀포시 안덕면 창천리 160-3,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16,33.2647393,126.3705871,0,27,0,0,0
바다가는길,제주특별자치도 서귀포시 서홍동 707-5,제주특별자치도 서귀포시 남성중로 40,33.2392231,126.5586562,0,9,0,0,0
제주인짬뽕,제주특별자치도 제주시 삼양이동 2255-1,제주특별자치도 제주시 지석12길 14,33.5179843,126.585294,0,8,0,0,0
일품순두부삼화점,제주특별자치도 제주시 삼양이동 2176-14,제주특별자치도 제주시 삼봉로2길 54,33.519579,126.5823597,0,2,0,0,0
백리향,제주특별자치도 제주시 조천읍 조천리 2342-1,제주특별자치도 제주시 조천읍 신북로 244,33.5370188,126.6385048,0,5,0,0,0
나눔김밥,제주특별자치도 제주시 연동 2317-19,제주특별자치도 제주시 성신로 26,33.4920277,126.4851414,0,2,0,0,0
룡천왕갈비탕,제주특별자치도 제주시 오라일동 2446,제주특별자치도 제주시 공설로 23,33.4979202,126.5169578,0,4,0,0,0
르토아 베이스먼트,제주특별자치도 제주시 구좌읍 평대리 2005,제주특별자치도 제주시 구좌읍 해맞이해안로 1226,33.5328701,126.844153,0,5,0,0,0
카페한라산,제주특별자치도 제주시 구좌읍 하도리 3200-9,제주특별자치도 제주시 구좌읍 면수1길 48,33.5246773,126.8630725,0,6,0,0,0
꼬신김밥 본점,제주특별자치도 제주시 화북일동 1019-4,제주특별자치도 제주시 화삼로 7,33.5168439,126.5747644,0,3,0,0,0
두루김밥,제주특별자치도 제주시 노형동 2530-4,제주특별자치도 제주시 정존5길 36,33.4851728,126.472482,0,5,0,0,0
큐티파이 카페,제주특별자치도 제주시 애월읍 신엄리 963,제주특별자치도 제주시 애월읍 애월해안로 610,33.4778706,126.3688144,0,13,0,0,0
황제궁,제주특별자치도 제주시 조천읍 조천리 1352-1,제주특별자치도 제주시 조천읍 남조로 3090,33.5351,126.6419315,0,4,0,0,0
섭지코지로,제주특별자치도 서귀포시 성산읍 시흥리 797,제주특별자치도 서귀포시 성산읍 시흥하동로57번길 35,33.4739142,126.9015276,0,15,0,0,0
협재칼국수,제주특별자치도 제주시 한림읍 협재리 1908-2,제주특별자치도 제주시 한림읍 협재로 3,33.3968233,126.2445723,0,26,0,0,0
제주광해 애월,제주특별자치도 제주시 애월읍 하귀2리 2740-8,제주특별자치도 제주시 애월읍 애월해안로 867 2층,33.4877248,126.3904885,0,30,0,0,3
월정리LOWA,제주특별자치도 제주시 구좌읍 월정리 6,제주특별자치도 제주시 구좌읍 해맞이해안로 472,33.5551075,126.7969524,0,2,0,0,0
연동둘둘김밥,제주특별자치도 제주시 연동 1497-1,제주특별자치도 제주시 국기로 21,33.479767,126.490065,0,1,0,0,0
차귀도놀빛바다,제주특별자치도 제주시 한경면 고산리 3615,제주특별자치도 제주시 한경면 노을해안로 1142  2층,33.3079744,126.1646852,5,1273,1,0,1
M1971엠브릿지,제주특별자치도 서귀포시 대정읍 하모리 646-20,"제주특별자치도 서귀포시 대정읍 최남단해안로 128, M1971",33.2100551,126.2585746,0,5,0,0,0
동이트는집,제주특별자치도 제주시 일도이동 168-11,제주특별자치도 제주시 신산로 71,33.5074222,126.5344843,0,3,0,0,0
조은빵,제주특별자치도 제주시 아라일동 6118,제주특별자치도 제주시 인다3길 9,33.4261379,126.5626925,0,4,0,0,0
친절한비자씨,제주특별자치도 제주시 구좌읍 평대리 3164,제주특별자치도 제주시 구좌읍 비자숲길 58,33.4921289,126.8098567,0,8,0,0,0
메종드쁘티푸르,제주특별자치도 제주시 아라이동 3001-19,제주특별자치도 제주시 신설로7길 3,33.492584,126.5428767,0,9,0,0,0
식과함께,제주특별자치도 서귀포시 안덕면 화순리 1799-4,제주특별자치도 서귀포시 안덕면 화순로142번길 11-9,33.2474375,126.3302403,0,10,0,0,1
진주식당,제주특별자치도 서귀포시 서귀동 314-7,제주특별자치도 서귀포시 태평로 353,33.2466426,126.5591353,0,63,0,0,0
한옥집,제주특별자치도 서귀포시 서홍동 1194-15,제주특별자치도 서귀포시 서홍로 41,33.2515346,126.5534589,0,7,0,0,0
돈파스타정원,제주특별자치도 제주시 애월읍 고내리 344-2,제주특별자치도 제주시 애월읍 애월해안로 364,33.4728418,126.347583,0,11,0,0,0
맥파이 블루버드,제주특별자치도 제주시 삼도이동 1260-5,제주특별자치도 제주시 탑동로2길 7,33.5183337,126.5224034,0,6,0,0,0
