R_Stay_Name,R_Stay_Old_Addr,R_Stay_Addr,R_Stay_Latitude,R_Stay_Longtitude,R_Stay_Score,R_Stay_Views,R_Stay_Preference,R_Stay_Reviews,R_Stay_Bookmarks
블루마운틴호텔,제주특별자치도 서귀포시 성산읍 성산리 196-5,제주특별자치도 서귀포시 성산읍 일출로 297,33.4637856,126.9343976,0,1982,0,0,4
엠버관광호텔,제주특별자치도 제주시 연동 251-1,제주특별자치도 제주시 삼무로 12 (연동),33.489723,126.48786,0,1157,0,0,2
더쇼어호텔제주,제주도 서귀포시 색달동 3039-1,제주도 서귀포시 중문관광로 72번길 11,33.245575,126.405556,5,7237,0,11,10
라자관광호텔,제주특별자치도 제주시 연동 268-10,제주특별자치도 제주시 연동6길 33,33.4828422,126.4894694,0,1185,0,0,0
베니키아 아이진호텔,제주특별자치도 제주시 연동 306-14,제주특별자치도 제주시 신대로22길 4 (연동),33.482468,126.49488,5,4309,3,3,2
이어도펜션,제주특별자치도 제주시 도두일동 2617-3,제주특별자치도 제주시 도두항서5길 3,33.5045692,126.4640453,0,1180,0,0,0
해변의집,제주특별자치도 제주시 도두일동 1725,제주특별자치도 제주시 서해안로 224-1,33.508289,126.470821,0,878,0,0,0
씨제이 관광호텔,제주특별자치도 제주시 이도이동 1776-14,제주특별자치도 제주시 광양8길 24,33.4997873,126.5271555,0,1209,0,0,1
골든비치,제주도 제주시 용담삼동 2342,제주도 제주시 서해안로 486-3,33.518623,126.49125,0,1480,0,0,0
해뜨는집 (도두),제주특별자치도 제주시 도두일동 1727-7,제주특별자치도 제주시 서해안로 234,33.5086029,126.4709791,0,1194,0,0,0
더비비스제주,제주특별자치도 서귀포시 강정동 2479-4,제주특별자치도 서귀포시 이어도로 760,33.23569,126.49651,0,2051,0,0,0
한라하이츠펜션,제주특별자치도 서귀포시 서호동 514,제주특별자치도 서귀포시 고근산로202번길 94,33.2686727,126.5182746,0,1030,0,0,0
담앤루펜션리조트,제주특별자치도 서귀포시 대포동 1174,제주특별자치도 서귀포시 이어도로343번길 63,33.2435151,126.4352216,0,3118,0,0,8
뚜르드제주게스트하우스,제주 제주시 구좌읍 종달리 1032,제주 제주시 구좌읍 종달로1길 38-2,33.49589,126.899994,5,3158,0,1,2
단빌리지게스트하우스,제주특별자치도 제주시 한경면 고산리 1578-2,제주특별자치도 제주시 한경면 고락로 100,33.302131,126.1901501,5,1612,1,1,2
제주모모,제주특별자치도 제주시 한경면 용수리 296,,33.31778,126.18348,0,748,0,0,0
태성민박,제주특별자치도 제주시 추자면 대서리 157-1,제주특별자치도 제주시 추자면 추자로 54-1,33.9622612,126.2940157,0,314,0,0,0
미래하우스,제주특별자치도 제주시 도두일동 1725-2,제주특별자치도 제주시 서해안로 224-10,33.5081334,126.4711466,0,892,0,0,0
닐펜션,제주도 서귀포시 회수동 53-3,,33.286404,126.45071,0,716,0,0,0
소섬바당,제주특별자치도 제주시 우도면 연평리 1341-1,제주특별자치도 제주시 우도면 우도로 190,33.50887,126.95365,5,2824,1,1,3
전원민박,제주특별자치도 제주시 우도면 연평리 2393,제주특별자치도 제주시 우도면 우목길 104,33.509663,126.944084,0,1261,0,0,1
JK라마다앙코르 제주연동호텔,제주특별자치도 제주시 연동 270-2,제주특별자치도 제주시 도령로 124,33.4922698,126.4906496,5,1569,2,1,2
더살다,제주특별자치도 서귀포시 안덕면 서광리 261-1,제주특별자치도 서귀포시 안덕면 서광서문로 15-33,33.285473,126.32802,5,1900,0,2,2
제이앤클로이,제주특별자치도 서귀포시 대정읍 무릉리 3869-4,제주특별자치도 서귀포시 대정읍 무릉중앙로 203,33.25718,126.18884,0,1652,0,0,3
밥게스트하우스,제주특별자치도 제주시 한림읍 협재리 1752-1,제주특별자치도 제주시 한림읍 협재4길 7-4,33.393745,126.24189,5,1844,1,1,4
오조리비앤비(Ojoribnb),제주특별자치도 서귀포시 성산읍 오조리 117,제주특별자치도 서귀포시 성산읍 오조로 42,33.457916,126.91599,0,1069,0,0,1
하늘을달리다,제주특별자치도 제주시 구좌읍 하도리 1582,제주특별자치도 제주시 구좌읍 문주란로5길 25,33.520878,126.88717,0,1313,0,0,2
토마토하우스,제주특별자치도 서귀포시 성산읍 성산리 359-4,제주특별자치도 서귀포시 성산읍 성산등용로 96-7,33.4698532,126.9305924,0,1348,0,0,0
해돋는마을,제주특별자치도 서귀포시 성산읍 오조리 16-1,제주특별자치도 서귀포시 성산읍 한도로 116-1,33.468183,126.9203552,0,1032,0,0,0
해오름정원,제주특별자치도 제주시 애월읍 하귀1리 827-5,제주특별자치도 제주시 애월읍 상하귀길 98-7,33.4746863,126.4170616,0,850,0,0,0
잼잼팩토리,제주 제주시 조천읍 함와로 566-27,제주 제주시 조천읍 함와로 566-27,33.494064,126.67704,0,325,0,0,0
마라도게스트하우스,제주특별자치도 서귀포시 대정읍 가파리 711,제주특별자치도 서귀포시 대정읍 마라로 73,33.117477,126.26612,0,1777,0,0,0
단추스테이 단추숲,제주특별자치도 제주시 한경면 조수리 2851-3,제주특별자치도 제주시 한경면  고조로 311-8,33.319572,126.20922,3,1520,0,2,3
아모렉스리조트,제주특별자치도 제주시 도두일동 1742,제주특별자치도 제주시 서해안로 216,33.5074916,126.4702754,0,3306,0,0,5
제주파크랜드,제주특별자치도 제주시 애월읍 상귀리 652,제주특별자치도 제주시 애월읍 상귀서길 82-20,33.4648517,126.4048595,0,1220,0,0,0
야스라기펜션,제주특별자치도 제주시 애월읍 상귀리 650,제주특별자치도 제주시 애월읍 상귀서길 82-34,33.4635276,126.4045277,5,1279,0,1,1
다솜펜션,제주특별자치도 서귀포시 대포동 2062-3,제주특별자치도 서귀포시 이어도로 139,33.2404923,126.4366628,0,1234,0,0,0
쇠소깍섬도리왓펜션,서귀포시 하효동 951-1,서귀포시 효돈순환로 217-3,33.25704,126.62153,0,866,0,0,0
하쿠나마타타게스트하우스,제주특별자치도 제주시 애월읍 고내리 570-5,제주특별자치도 제주시 애월읍 고내북동길 17,33.467304,126.340805,0,1679,0,0,1
이뻬게스트하우스,제주특별자치도 제주시 애월읍 애월리 2501-4,제주특별자치도 제주시 애월읍 애월로1길 6,33.46254,126.312096,0,2357,0,0,0
바다의향기,제주특별자치도 서귀포시 대정읍 상모리 71-8,제주특별자치도 서귀포시 대정읍 송악관광로177번길 254-6,33.2130528,126.292268,4,1450,0,0,0
산과바다사이,제주특별자치도 제주시 조천읍 대흘리 1131,제주특별자치도 제주시 조천읍 대흘6길 64,33.4910742,126.6641043,0,800,0,0,0
사랑터울,제주특별자치도 제주시 용담삼동 1170-1,제주특별자치도 제주시 어영길 25,33.5186026,126.495911,0,1439,0,0,1
밸류호텔 서귀포(VALUE HOTEL Seogwipo JS),제주특별자치도 서귀포시 법환동 745-5,제주특별자치도 서귀포시 김정문화로 51,33.2514209,126.5103816,3,3223,1,2,6
바다위올레펜션,제주특별자치도 서귀포시 강정동 630-1,제주특별자치도 서귀포시 이어도로 826-13,33.234726,126.503136,0,867,0,0,1
켄싱턴제주호텔,제주도 서귀포시 색달동 2785,제주특별자치도 서귀포시 중문관광로 72번길60,33.252796,126.40887,5,9755,3,21,21
그라벨호텔제주,제주특별자치도 제주시 외도일동 401-8,제주특별자치도 제주시 일주서로 7316,33.492319,126.4284746,0,2686,2,0,9
호텔 샬롬제주,제주특별자치도 제주시 이도2동 1174-1,제주특별자치도 제주시 동광로 34,33.50193,126.532684,0,2335,0,0,2
제주돌집2호점 (스코리아),제주특별자치도 제주시 구좌읍 김녕리 1295,제주특별자치도 제주시 구좌읍 김녕로1길 78,33.5577758,126.7514764,0,2166,0,0,2
강남하우스펜션,제주특별자치도 서귀포시 대정읍 상모리 133-1,제주특별자치도 서귀포시 대정읍 형제해안로 316,33.207195,126.29035,0,905,0,0,0
JAY&CHLOE,제주도 서귀포시 대정읍 무릉리 3869-4,제주도 서귀포시 대정읍 무릉중앙로 203,33.25718,126.18884,5,5242,0,1,8
대명 샤인빌리조트,제주특별자치도 서귀포시 표선면 토산리 17,제주특별자치도 서귀포시 표선면 일주동로 6347-17,33.305634,126.79212,4,6419,2,2,26
제주BNB펜션,제주특별자치도 서귀포시 안덕면 사계리 3537-1,제주특별자치도 서귀포시 안덕면 사계남로50번길 60,33.223198,126.29275,0,652,0,0,0
썬비치민박,제주특별자치도 제주시 우도면 연평리 1290-1,제주특별자치도 제주시 우도면 우도해안길 810,33.5134476,126.9575361,0,1175,0,0,0
백악관민박,제주특별자치도 제주시 우도면 연평리 1290-2,제주특별자치도 제주시 우도면 우도해안길 816,33.5131507,126.9579066,0,1397,0,0,0
