R_Spot_Name,R_Spot_Old_Addr,R_Spot_Addr,R_Spot_Latitude,R_Spot_Longtitude,R_Spot_Score,R_Spot_Views,R_Spot_Preference,R_Spot_Reviews,R_Spot_Bookmarks
제주참숯가마찜질방,제주특별자치도 서귀포시 성산읍 삼달리 124-3,제주특별자치도 서귀포시 성산읍 삼달로 47,33.3822884,126.8347756,0,5010,0,0,12
제로스테이션(제로포인트트레일),제주특별자치도 제주시 건입동 1136 2층,제주특별자치도 제주시 산지로 25 2층,33.5147335,126.5292798,0,316,0,0,0
서부두명품횟집거리,제주특별자치도 제주시 건입동 1319-31,제주특별자치도 제주시 서부두길 16,33.5176631,126.5284004,0,280,0,0,0
제주사랑방(제주책방),제주특별자치도 제주시 일도일동 1243-1,제주특별자치도 제주시 관덕로17길 27-1,33.5149744,126.5283867,0,1474,0,0,1
스위트몽키,제주특별자치도 제주시 한경면 청수리 3306-8,제주특별자치도 제주시 한경면 산양6길 6-9,33.2948957,126.2358783,0,2221,0,0,14
아일랜드에프,"제주특별자치도 서귀포시 성산읍 성산리 347-9, 2층","제주특별자치도 서귀포시 성산읍 성산등용로 112-7, 2층",33.4721117,126.9331983,0,3427,0,0,14
고요산책,제주특별자치도 제주시 이도일동 1387-3,제주특별자치도 제주시 중앙로12길 5,33.5118057,126.5239394,0,384,0,0,1
바구스서핑스쿨,제주특별자치도 제주시 이호일동 1788-6,제주특별자치도 제주시 테우해안로 143,33.4975522,126.4495561,0,1219,2,0,6
차귀도유람선,제주특별자치도 제주시 한경면 고산리 3592-1 차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1163 차귀도유람선,33.3089957,126.1658373,4,2603,1,1,7
파파빌레,제주특별자치도 제주시 조천읍 와흘리 165-8,제주특별자치도 제주시 조천읍 남조로 2185,33.4634233,126.6520259,0,5918,4,0,26
WE호텔 웰니스센터,제주특별자치도 서귀포시 회수동 30,제주특별자치도 서귀포시 1100로 453-95,33.2862186,126.4442655,0,2946,4,0,3
옷귀마테마타운,제주특별자치도 서귀포시 남원읍 한남리 1631-1,제주특별자치도 서귀포시 남원읍 서성로 955-117,33.3258417,126.6696618,0,2819,3,0,8
제주도공방노꼬메,제주특별자치도 제주시 건입동 1043-2,제주특별자치도 제주시 동문로21길 19-2,33.5157071,126.5368837,0,1341,0,0,2
사진놀이터,제주특별자치도 제주시 애월읍 광령리 100-3,제주특별자치도 제주시 애월읍 평화로 2835,33.4642648,126.4230338,0,4223,2,0,34
알제이,제주특별자치도 제주시 한경면 고산리 3453-14,제주특별자치도 제주시 한경면 고산로 13-4 2F,33.3027116,126.1792913,0,492,0,0,1
노형수퍼마,제주특별자치도 제주시 해안동 2137-1,제주특별자치도 제주시 노형로 89,33.4649309,126.4553144,0,1195,0,0,23
제주토종흑염소목장,제주특별자치도 서귀포시 남원읍 한남리 산 14,제주특별자치도 서귀포시 남원읍 자배오름로 74-274,33.3199487,126.6573829,0,1637,1,0,5
제스피 맥주협동조합 양조장,제주특별자치도 서귀포시 남원읍 한남리 산 5-20,제주특별자치도 서귀포시 남원읍 서성로652번길 63-3,33.3258417,126.6696618,0,1014,0,0,1
제주우리병원,제주특별자치도 제주시 이도이동 1986-3,제주특별자치도 제주시 중앙로 373,33.4891486,126.5393964,0,1630,0,0,0
더 플래닛(THE PLANET),제주특별자치도 서귀포시 색달동 2558,제주특별자치도 서귀포시 천제연로 70,33.2814107,126.4111118,0,4291,2,0,14
서귀포 펍크롤(중단),제주특별자치도 서귀포시 서귀동 294-20 1층 (제주약수터 앞),제주특별자치도 서귀포시 중앙로 35 1층 (제주약수터 앞),33.2477094,126.5617231,5,4137,2,2,6
아침한의원 ,제주특별자치도 제주시 한림읍 한림리 1197-1,제주특별자치도 제주시 한림읍 한림중앙로 31,33.4120056,126.2653772,0,1636,0,0,0
제주신화전설탐방로,제주특별자치도 서귀포시 안덕면 서광리 산 39,제주특별자치도 서귀포시 안덕면 녹차분재로 218,33.3029712,126.2990679,0,3072,0,0,9
고흐의 정원,제주특별자치도 서귀포시 성산읍 삼달리 1185-2,제주특별자치도 서귀포시 성산읍 삼달신풍로 126-5,33.3726076,126.855539,0,5201,0,0,34
에밀리파크,제주특별자치도 제주시 조천읍 신촌리 1615-2,제주특별자치도 제주시 조천읍 조천우회로 104,33.5249884,126.6206047,0,1662,0,0,3
담그멍족욕카페,제주특별자치도 제주시 일도일동 1276-26,제주특별자치도 제주시 관덕로15길 22,33.5152133,126.5269425,0,856,0,0,0
멍멍플레이스,제주특별자치도 제주시 애월읍 소길리 952-2,제주특별자치도 제주시 애월읍 소길남길 244-5,33.4160695,126.3794271,0,1505,0,0,1
훈데르트바서파크,제주특별자치도 제주시 우도면 연평리 1706-1,제주특별자치도 제주시 우도면 우도해안길 32-12,33.4931983,126.9562063,0,83,0,0,0
제주미래교육연구원 과학탐구체험장,제주특별자치도 제주시 오라이동 산 100,제주특별자치도 제주시 산록북로 421,33.3616666,126.5291666,0,1534,1,0,2
브레이브독스,제주특별자치도 제주시 한림읍 대림리 428-13,제주특별자치도 제주시 한림읍 한수풀로 138,33.4218294,126.2766113,0,1276,0,0,1
서귀포농업기술센터 제주농업생태원,제주특별자치도 서귀포시 남원읍 하례리 1558,제주특별자치도 서귀포시 남원읍 중산간동로 7413,33.288095,126.60703,0,1417,0,0,0
라온주 실내체험동물원,제주특별자치도 제주시 한림읍 월림리 산 8,제주특별자치도 제주시 한림읍 월림7길 155,33.3555222,126.2420266,3,1544,2,0,3
제주아트센터,제주특별자치도 제주시 오라이동 898-8,제주특별자치도 제주시 오남로 231,33.4751552,126.5155061,0,1063,0,0,2
목장카페 드르쿰다,제주특별자치도 서귀포시 표선면 성읍리 2873,제주특별자치도 서귀포시 표선면 번영로 2454,33.4091347,126.7701478,0,2304,0,0,28
뽀로로&타요 테마파크 제주,제주특별자치도 서귀포시 안덕면 상창리 79,제주특별자치도 서귀포시 안덕면 병악로 269,33.3009799,126.370942,0,3587,0,0,29
번개레이싱,제주특별자치도 서귀포시 안덕면 서광리 산 39 항공우주박물관 3층 번개레이싱,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항공우주박물관 3층 번개레이싱,33.3029712,126.2990679,5,6669,3,2,20
한라의향기,제주특별자치도 서귀포시 안덕면 상창리 840,제주특별자치도 서귀포시 안덕면 병악로 58,33.2809176,126.3638977,0,1218,0,0,3
비양도 연평리 야영지,제주특별자치도 제주시 우도면 연평리 3,,33.5151524,126.9568199,0,1365,0,0,3
꿈바당 어린이도서관,제주특별자치도 제주시 연동 463,제주특별자치도 제주시 연오로 140,33.480735,126.5002152,0,1064,0,0,0
송악힐링풋스킨,제주특별자치도 서귀포시 대정읍 상모리 141,제주특별자치도 서귀포시 대정읍 송악관광로 399,33.2089571,126.2892567,0,991,0,0,6
일출랜드 아트센터,제주특별자치도 서귀포시 성산읍 삼달리 1010,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3833933,126.84245,0,1068,0,0,3
북촌리 4.3길,제주특별자치도 제주시 조천읍 북촌리 1599,제주특별자치도 제주시 조천읍 북촌3길 3,33.5459875,126.6887641,0,1155,0,0,2
공방:하루_반,제주특별자치도 제주시 구좌읍 월정리 52 1층,제주특별자치도 제주시 구좌읍 월정7길 42-6 1층,33.5553143,126.7966528,5,936,1,1,1
함덕잠수함(이고제주),제주특별자치도 제주시 조천읍 함덕리 3294,제주특별자치도 제주시 조천읍 조함해안로 378,33.5476842,126.6568003,0,1702,0,0,11
한화리조트 테라피센터,제주특별자치도 제주시 회천동 3-16,제주특별자치도 제주시 명림로 575-107 한화리조트 로비층 지하,33.4489935,126.637412,0,1416,1,0,3
바릇스파 ,제주특별자치도 제주시 한림읍 협재리 1607 3층,제주특별자치도 제주시 한림읍 한림로 392 3층,33.3970766,126.244507,1,2201,4,0,4
제주잠수함(국제리더스클럽),제주특별자치도 제주시 조천읍 신흥리 1-11,제주특별자치도 제주시 조천읍 조함해안로 321-21,33.5445942,126.6518287,0,1127,1,0,5
더힐하우스스파,제주특별자치도 제주시 한림읍 금악리 84-1,제주특별자치도 제주시 한림읍 한창로 925-122,33.355577,126.3056877,0,1574,1,0,4
이음새,제주특별자치도 서귀포시 남원읍 위미리 4137-1,제주특별자치도 서귀포시 남원읍 위미리 4137-1,33.275292,126.6686352,0,1306,1,0,2
물뫼힐링팜,제주특별자치도 제주시 애월읍 수산리 357-1,제주특별자치도 제주시 애월읍 예원로 51,33.4642262,126.3966261,0,2384,3,0,0
제주해양레저파크,제주특별자치도 서귀포시 하예동 1744-1,제주특별자치도 서귀포시 예래해안로 97,33.2334864,126.3746666,0,2591,1,0,11
관음사 야영장,제주특별자치도 제주시 오등동 산 180-3,제주특별자치도 제주시 산록북로 588,33.4216211,126.5502658,0,3014,2,0,1
취다선리조트,제주특별자치도 서귀포시 성산읍 오조리 398-10,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,33.4718786,126.9130109,0,2780,1,0,1
환상숲곶자왈 담앙족욕,제주특별자치도 제주시 한경면 저지리 2848-2,제주특별자치도 제주시 한경면 녹차분재로 594-1,33.3225764,126.2633048,0,3160,1,0,9
씨에스호텔 프라이빗스파,제주특별자치도 서귀포시 중문동 2563-1,제주특별자치도 서귀포시 중문관광로 198,33.2429044,126.4204352,0,2486,1,0,1
가뫼물예전,제주특별자치도 서귀포시 남원읍 남원리 2140-6,제주특별자치도 서귀포시 남원읍 남위남성로 168,33.2899733,126.6935278,0,1426,2,0,0
애월스쿠버다이빙스쿨,제주특별자치도 제주시 애월읍 애월리 1737-6,제주특별자치도 제주시 애월읍 애월로13길 45,33.4661668,126.3216797,0,1352,0,0,6
액티브파크,제주특별자치도 제주시 한림읍 금능리 2208-4,제주특별자치도 제주시 한림읍 금능남로 76,33.3598575,126.2460727,5,4805,5,3,25
김서프제주,제주특별자치도 서귀포시 색달동 1992,제주특별자치도 서귀포시 색달로81번길 39,33.2486522,126.4124374,0,1069,2,0,0
제주아리랑 NEW 혼,제주특별자치도 서귀포시 표선면 성읍리 2684,제주특별자치도 서귀포시 표선면 번영로 2564-21,33.4034064,126.7794495,0,1615,1,0,6
신풍리 밭담길,제주특별자치도 서귀포시 성산읍 신풍리 500-1,제주특별자치도 서귀포시 성산읍 신풍하동로 39,33.3618401,126.8405958,0,1689,0,0,5
제주고산리유적,제주특별자치도 제주시 한경면 고산리 3650-1,제주특별자치도 제주시 한경면 노을해안로 1100,33.30418,126.166345,0,1711,0,0,2
그제바람 윈드서핑패들보드,제주특별자치도 제주시 삼양일동 1569-42,제주특별자치도 제주시 선사로8길 13-4,33.5260277,126.5869144,5,790,2,3,4
율랜드 다이브센터,제주특별자치도 서귀포시 보목동 762-5,제주특별자치도 서귀포시 칠십리로 490,33.2415286,126.6031469,0,606,0,0,0
제주안전체험관,제주특별자치도 제주시 애월읍 어음리 41-4,제주특별자치도 제주시 애월읍 평화로 1885,33.3978324,126.3668593,0,1312,0,0,5
우도징기스칸승마체험,제주특별자치도 제주시 우도면 연평리 988-1,제주특별자치도 제주시 우도면 우도해안길 446,33.5147382,126.9495928,0,844,0,0,0
캐니언파크,제주특별자치도 제주시 연동 281-20,제주특별자치도 제주시 삼무로 51,33.490268,126.4924748,0,1961,2,0,8
우포토 시네마 갤러리 카페,제주특별자치도 서귀포시 대정읍 상모리 2625-5,제주특별자치도 서귀포시 대정읍 상모로 216-2,33.2252947,126.2659767,5,520,2,1,2
레이저서바이벌M,제주특별자치도 제주시 연동 262-8,제주특별자치도 제주시 신광로 58 4층,33.4870349,126.4897301,5,5993,15,13,14
"그대, 나의 뮤즈 : 클림트 to 마티스",제주특별자치도 서귀포시 안덕면 서광리 산 24 제주신화월드 서머셋클럽하우스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 제주신화월드 서머셋클럽하우스,33.3017501,126.3206458,5,3309,3,1,24
마라도 섬투어,제주특별자치도 서귀포시 대정읍 가파리 701,제주특별자치도 서귀포시 대정읍 마라로 65,33.1700179,126.271518,0,1595,1,0,8
질그랭이센터,제주특별자치도 제주시 구좌읍 세화리 3641-10,제주특별자치도 제주시 구좌읍 세평항로 46-9,33.4895966,126.8316644,0,1583,1,0,1
휘닉스 르쏠레이테라피,제주특별자치도 서귀포시 성산읍 고성리 127-2,제주특별자치도 서귀포시 성산읍 섭지코지로 107 휘닉스제주아일랜드리조트 블루동 1층,33.4306514,126.9269847,0,1988,7,0,3
롯데호텔 브이스파,제주특별자치도 서귀포시 색달동 2812-4,"제주특별자치도 서귀포시 중문관광로72번길 35, lobby floor 8F",33.2484577,126.4105487,0,1239,1,0,2
스위트호텔 아로마,제주특별자치도 서귀포시 색달동 2812-10,제주특별자치도 서귀포시 중문관광로72번길 67,33.2493465,126.4082155,0,1243,1,0,1
스누피가든,제주특별자치도 제주시 구좌읍 송당리 2303-3,제주특별자치도 제주시 구좌읍 금백조로 930,33.4424906,126.7773313,0,7265,6,0,67
제주여가마을,제주특별자치도 제주시 조천읍 와흘리 1480-2,제주특별자치도 제주시 조천읍 조와로 360,33.504557,126.6357654,0,1855,1,0,4
고포잇다이브센터,제주특별자치도 서귀포시 강정동 2628-1,제주특별자치도 서귀포시 이어도로 685-1,33.2347181,126.4890963,0,809,1,0,1
남원항 (남원포구),제주특별자치도 서귀포시 남원읍 남원리 91-6,제주특별자치도 서귀포시 남원읍 남태해안로 140,33.2778272,126.7198433,0,704,2,0,0
서중천탐방로,제주특별자치도 서귀포시 남원읍 한남리 1622-3,제주특별자치도 서귀포시 남원읍 서성로 755,33.3305697,126.6740675,0,727,3,0,1
아르떼뮤지엄,제주특별자치도 제주시 애월읍 어음리 1503,제주특별자치도 제주시 애월읍 어림비로 478,33.3973766,126.3457218,5,6800,2,1,64
로빈맘 글귤따기 체험농장,제주특별자치도 서귀포시 안덕면 상창리 1978,제주특별자치도 서귀포시 안덕면 한창로 368,33.292421,126.3523841,0,0,0,0,0
마흐니 숲길,제주특별자치도 서귀포시 남원읍 수망리 산 182-4,제주특별자치도 서귀포시 남원읍 남조로 973,33.3591208,126.6921366,0,1144,2,0,3
감귤박물관 월라봉 산책로 - 생이소리길,제주특별자치도 서귀포시 신효동 1200-6,제주특별자치도 서귀포시 효돈순환로 441,33.2722449,126.6087952,0,691,3,0,0
제주어울림감귤체험농장,제주특별자치도 서귀포시 성산읍 수산리 1948,제주특별자치도 서귀포시 성산읍 서성일로 809,33.4361372,126.8672665,5,1164,1,1,4
김택화미술관,제주특별자치도 제주시 조천읍 신흥리 227-5,제주특별자치도 제주시 조천읍 신흥로 1,33.5447774,126.650164,0,1194,0,0,5
낙천아홉굿마을 의자공원,제주특별자치도 제주시 한경면 낙천리 1913,제주특별자치도 제주시 한경면 낙수로 97,33.3280452,126.2270023,0,507,0,0,3
